Unique ID;Date;Alcaldia;CP;Gender;Age;open_answer1;open_answer_2;Type of facility ;Professional Title;Type of facility ;auto code confidence;auto coded category 1;auto coded category 2
23200809;44609;Cuauhtémoc;14646;Diverso;30-34;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,339030667;TRANSPORTESEGURO;
23200810;44809;Iztacalco;0;Diverso;22-24;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,086096607;HARDWARE;
23200811;44602;Tlalpan;0;Mujer;55-59;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,456376277;FLEXIBILIDADLABORAL;
23200812;44590;Álvaro Obregón;11300;Mujer;18-19;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,858267456;HARDWARE;
23200813;44887;Gustavo A. Madero;16739;Mujer;60-64;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,920632781;CONECTIVIDADINTERNET;
23200814;44625;Xochimilco;0;Mujer;22-24;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,309263504;ESCUELAS DE TIEMPO COMPLETO;
23200815;44749;Coyoacán;14330;Diverso;50-54;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,883489641;TRANSPORTESEGURO;
23200816;44640;Iztapalapa;0;Mujer;20-21;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,663660381;HABILIDADESDIGITALES;
23200817;44612;Milpa Alta;0;Prefiere no contestar;80-84;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,108372303;TRANSFERENCIASMONETARIAS;
23200818;44816;Cuauhtémoc;15400;Prefiere no contestar;22-24;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,826800853;SERVICIOSCONFIABLES;
23200819;44851;Cuajimalpa de Morelos;14646;Diverso;75-79;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,26698253;SUBSIDIOS;
23200820;44754;Gustavo A. Madero;0;Prefiere no contestar;15-17;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,310998235;TRANSPORTESEGURO;
23200821;44846;Iztapalapa;0;Mujer;18-19;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,947263224;TRANSFERENCIASMONETARIAS;
23200822;44824;Xochimilco;0;Prefiere no contestar;18-19;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,914438406;FLEXIBILIDADLABORAL;
23200823;44721;Coyoacán;13050;Diverso;20-21;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,128299473;MEJORESSUELDOS;
23200824;44811;Tlalpan;0;Mujer;35-39;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,252871773;SERVICIOSCONFIABLES;
23200825;44844;La Magdalena Contreras;0;Diverso;45-49;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,384044884;SERVICIOSCONFIABLES;
23200826;44594;Gustavo A. Madero;15250;Mujer;65-69;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,824500688;SUBSIDIOS;
23200827;44728;Álvaro Obregón;9630;Diverso;55-59;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,197117616;HABILIDADESDIGITALES;
23200828;44699;Miguel Hidalgo;0;Prefiere no contestar;90 and older;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,981623644;HARDWARE;
23200829;44750;Cuajimalpa de Morelos;14420;Prefiere no contestar;30-34;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,290564819;TRANSPORTESEGURO;
23200830;44610;Álvaro Obregón;10320;Mujer;80-84;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,773150085;HABILIDADESDIGITALES;
23200831;44862;Álvaro Obregón;10350;Prefiere no contestar;75-79;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,931626645;SERVICIOSCONFIABLES;
23200832;44773;Azcapotzalco;12920;Mujer;90 and older;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,613000158;TRANSPORTESEGURO;
23200833;44703;Cuajimalpa de Morelos;14449;Diverso;20-21;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,944044268;GUARDERIAS;
23200834;44764;Coyoacán;14406;Mujer;25-29;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,987778221;FLEXIBILIDADLABORAL;
23200835;44855;Milpa Alta;0;Diverso;75-79;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,683186842;MEJORESSUELDOS;
23200836;44669;La Magdalena Contreras;0;Prefiere no contestar;60-64;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,881584906;SERVICIOSCONFIABLES;
23200837;44756;Xochimilco;0;Mujer;40-44;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,206408335;SUBSIDIOS;
23200838;44664;Iztacalco;0;Prefiere no contestar;70-74;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,277075294;SERVICIOSCONFIABLES;
23200839;44799;Azcapotzalco;12100;Mujer;22-24;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,494578037;SUBSIDIOS;
23200840;44781;Tlalpan;0;Diverso;45-49;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,477748808;CONECTIVIDADINTERNET;
23200841;44766;Azcapotzalco;12070;Diverso;70-74;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,144031903;ESCUELAS DE TIEMPO COMPLETO;
23200842;44906;Cuajimalpa de Morelos;14900;Prefiere no contestar;22-24;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,33706858;GUARDERIAS;
23200843;44603;Álvaro Obregón;9630;Mujer;15-17;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,159951967;ESCUELAS DE TIEMPO COMPLETO;
23200844;44820;Coyoacán;14300;Diverso;22-24;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,691781284;HARDWARE;
23200845;44680;Gustavo A. Madero;16100;Mujer;85-89;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,241283411;FLEXIBILIDADLABORAL;
23200846;44804;Álvaro Obregón;9960;Prefiere no contestar;35-39;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,69918629;CONECTIVIDADINTERNET;
23200847;44914;Tlalpan;0;Mujer;75-79;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,090709299;ESCUELAS DE TIEMPO COMPLETO;
23200848;44892;Benito Juárez;13508;Mujer;20-24;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,595190436;TRANSPORTESEGURO;
23200849;44880;Iztacalco;0;Mujer;15-17;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,874521292;MEJORESSUELDOS;
23200850;44901;Álvaro Obregón;10370;Mujer;35-39;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,270144271;GUARDERIAS;
23200851;44932;Xochimilco;0;Prefiere no contestar;60-64;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,615070351;MEJORESSUELDOS;
23200852;44588;Coyoacán;14219;Prefiere no contestar;65-69;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,286065771;ESCUELAS DE TIEMPO COMPLETO;
23200853;44836;Cuajimalpa de Morelos;14760;Prefiere no contestar;45-49;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,304794737;HABILIDADESDIGITALES;
23200854;44831;Coyoacán;14266;Diverso;20-21;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,268604932;ESCUELAS DE TIEMPO COMPLETO;
23200855;44655;Benito Juárez;13520;Mujer;15-17;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,563575902;CONECTIVIDADINTERNET;
23200856;44745;Tlalpan;0;Mujer;20-21;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,673587151;CONECTIVIDADINTERNET;
23200857;44733;Miguel Hidalgo;0;Diverso;55-59;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,891903183;HABILIDADESDIGITALES;
23200858;44676;Iztacalco;0;Mujer;65-69;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,515777018;SUBSIDIOS;
23200859;44874;Azcapotzalco;13060;Prefiere no contestar;45-49;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,762138723;CONECTIVIDADINTERNET;
23200860;44682;Cuajimalpa de Morelos;15450;Prefiere no contestar;35-39;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,343852836;SERVICIOSCONFIABLES;
23200861;44792;Coyoacán;14350;Prefiere no contestar;85-89;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,588703447;FLEXIBILIDADLABORAL;
23200862;44716;Tláhuac;0;Diverso;20-21;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,238032567;HABILIDADESDIGITALES;
23200863;44861;Álvaro Obregón;11350;Diverso;15-17;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;;;;0,733498749;GUARDERIAS;
